,francisco_gross,data_hora,pacotuba,sao_joao,ilha_da_luz
4225,16.41,2022-06-19 19:00:00,41.0,3.82,29.66
4226,16.41,2022-06-19 18:00:00,41.0,3.82,29.66
4227,16.41,2022-06-19 17:00:00,41.0,3.7,29.66
4228,16.41,2022-06-19 16:00:00,41.0,3.7,29.21
4229,16.41,2022-06-19 15:00:00,41.0,3.7,29.21
4230,16.41,2022-06-19 14:00:00,43.48,3.7,28.77
4231,16.41,2022-06-19 13:00:00,44.75,3.7,27.9
4232,16.41,2022-06-19 12:00:00,44.75,3.7,27.9
4233,16.41,2022-06-19 11:00:00,46.03,3.7,27.47
4234,16.41,2022-06-19 10:00:00,46.03,3.7,26.62
4235,16.0,2022-06-19 09:00:00,46.03,3.7,26.62
4236,13.24,2022-06-19 08:00:00,44.75,3.58,26.2
4237,16.41,2022-06-18 21:00:00,37.41,3.7,27.47
4238,16.41,2022-06-18 20:00:00,35.1,3.7,27.47
4239,16.41,2022-06-18 19:00:00,31.77,3.7,27.9
4240,16.41,2022-06-18 18:00:00,28.6,3.7,28.34
4241,16.82,2022-06-18 17:00:00,27.57,3.7,28.77
4242,16.82,2022-06-18 16:00:00,27.57,3.7,29.21
4243,16.82,2022-06-18 15:00:00,27.57,3.7,28.77
4244,16.82,2022-06-18 14:00:00,29.64,3.7,29.21
4245,16.82,2022-06-18 13:00:00,31.77,3.7,29.66
4246,16.82,2022-06-18 12:00:00,35.1,3.82,29.21
4247,16.82,2022-06-18 11:00:00,36.25,3.94,29.66
4248,16.82,2022-06-18 10:00:00,38.59,3.82,29.66
4249,13.24,2022-06-18 09:00:00,39.79,3.82,29.66
4250,13.24,2022-06-18 08:00:00,39.79,3.82,29.66
4251,13.24,2022-06-17 22:00:00,38.59,3.94,29.66
4252,13.24,2022-06-17 21:00:00,37.41,3.94,29.66
4253,13.24,2022-06-17 20:00:00,36.25,3.7,29.66
4254,13.62,2022-06-17 19:00:00,33.97,3.7,29.21
4255,13.62,2022-06-17 18:00:00,28.6,3.7,29.21
4256,14.0,2022-06-17 17:00:00,27.57,3.7,28.77
4257,14.39,2022-06-17 16:00:00,27.57,3.7,28.34
4258,16.82,2022-06-17 15:00:00,27.57,3.82,27.9
4259,17.24,2022-06-17 14:00:00,29.64,3.82,27.04
4260,16.82,2022-06-17 13:00:00,31.77,3.7,27.04
4261,16.82,2022-06-17 12:00:00,35.1,3.82,27.04
4262,16.82,2022-06-17 11:00:00,36.25,3.7,27.04
4263,16.82,2022-06-17 10:00:00,38.59,3.7,27.47
4264,16.41,2022-06-17 09:00:00,39.79,3.7,27.9
4265,16.41,2022-06-17 08:00:00,39.79,3.7,28.34
4266,16.41,2022-06-17 07:00:00,46.03,3.7,28.77
4267,16.41,2022-06-16 22:00:00,27.57,3.94,30.55
4268,16.41,2022-06-16 21:00:00,37.41,3.82,30.55
4269,16.41,2022-06-16 20:00:00,37.41,3.82,30.55
4270,16.41,2022-06-16 19:00:00,37.41,3.94,30.55
4271,16.82,2022-06-16 18:00:00,37.41,4.19,30.55
4272,16.82,2022-06-16 17:00:00,36.25,4.99,30.55
4273,16.82,2022-06-16 16:00:00,36.25,4.07,30.1
4274,16.41,2022-06-16 15:00:00,39.79,4.07,29.66
4275,13.62,2022-06-16 14:00:00,42.23,4.07,28.77
4276,13.62,2022-06-16 13:00:00,44.75,4.07,28.77
4277,13.62,2022-06-16 12:00:00,47.33,3.82,28.77
4278,13.62,2022-06-16 11:00:00,52.7,3.82,28.77
4279,13.62,2022-06-16 10:00:00,55.48,3.7,28.77
4280,13.62,2022-06-16 09:00:00,56.9,3.7,29.21
4281,14.0,2022-06-16 08:00:00,55.48,3.7,30.1
4282,15.59,2022-06-16 07:00:00,55.48,3.7,30.55
4283,15.59,2022-06-16 05:00:00,52.7,3.7,31.46
4284,15.59,2022-06-16 03:00:00,51.33,4.07,31.46
4285,16.0,2022-06-16 02:00:00,49.98,4.07,31.46
4286,16.41,2022-06-16 01:00:00,48.64,4.07,31.92
4287,16.41,2022-06-16 00:00:00,48.64,4.07,31.92
4288,16.41,2022-06-15 23:00:00,47.33,4.07,31.92
4289,16.41,2022-06-15 22:00:00,46.03,4.07,31.92
4290,16.41,2022-06-15 21:00:00,43.48,4.07,31.92
4291,16.41,2022-06-15 20:00:00,43.48,4.07,31.92
4292,16.41,2022-06-15 19:00:00,43.48,4.19,31.46
4293,16.82,2022-06-15 18:00:00,43.48,4.19,31.46
4294,16.82,2022-06-15 17:00:00,44.75,4.19,31.46
4295,16.82,2022-06-15 16:00:00,44.75,4.19,31.46
4296,16.82,2022-06-15 15:00:00,47.33,4.07,30.55
4297,16.41,2022-06-15 14:00:00,48.64,4.07,30.1
4298,16.82,2022-06-15 13:00:00,51.33,4.07,29.66
4299,16.82,2022-06-15 12:00:00,54.08,4.07,28.77
4300,13.62,2022-06-15 11:00:00,56.9,4.07,28.34
4301,13.62,2022-06-15 10:00:00,58.34,4.07,28.34
4302,13.62,2022-06-15 09:00:00,58.34,4.07,28.34
4303,14.0,2022-06-15 08:00:00,59.79,3.94,28.77
4304,17.24,2022-06-15 07:00:00,56.9,3.82,29.21
4305,17.67,2022-06-15 06:00:00,55.48,3.82,29.66
4306,17.67,2022-06-15 05:00:00,54.08,3.7,30.1
4307,17.67,2022-06-15 04:00:00,54.08,3.7,30.55
4308,17.67,2022-06-15 03:00:00,54.08,3.7,31.0
4309,17.67,2022-06-15 02:00:00,54.08,3.7,31.46
4310,17.67,2022-06-15 01:00:00,54.08,3.7,31.46
4311,17.67,2022-06-15 00:00:00,54.08,3.7,31.92
4312,17.67,2022-06-14 23:00:00,52.7,3.82,32.38
4313,17.24,2022-06-14 22:00:00,49.98,4.32,32.38
4314,17.24,2022-06-14 21:00:00,47.33,4.32,32.38
4315,17.24,2022-06-14 20:00:00,46.03,4.32,32.85
4316,17.67,2022-06-14 19:00:00,43.48,4.32,32.38
4317,17.67,2022-06-14 18:00:00,43.48,4.32,32.85
4318,17.67,2022-06-14 17:00:00,42.23,4.32,32.85
4319,17.67,2022-06-14 16:00:00,43.48,4.32,32.85
4320,17.67,2022-06-14 15:00:00,44.75,4.32,32.85
4321,17.24,2022-06-14 14:00:00,47.33,4.32,32.38
4322,16.41,2022-06-14 13:00:00,51.33,4.19,32.38
4323,16.82,2022-06-14 12:00:00,52.7,4.32,32.85
4324,16.41,2022-06-14 11:00:00,56.9,4.32,31.92
4325,14.0,2022-06-14 10:00:00,58.34,4.32,31.92
4326,13.62,2022-06-14 09:00:00,61.26,4.32,32.38
4327,13.62,2022-06-14 08:00:00,61.26,4.32,32.38
4328,13.62,2022-06-14 07:00:00,59.79,4.32,32.38
4329,13.62,2022-06-14 06:00:00,58.34,4.32,31.92
4330,13.62,2022-06-14 05:00:00,55.48,4.32,31.92
4331,13.62,2022-06-14 04:00:00,55.48,4.32,31.46
4332,16.41,2022-06-14 03:00:00,54.08,4.32,31.46
4333,16.41,2022-06-14 02:00:00,54.08,4.32,30.55
4334,16.41,2022-06-14 01:00:00,54.08,4.32,30.55
4335,17.24,2022-06-14 00:00:00,51.33,4.32,30.55
4336,17.24,2022-06-13 23:00:00,51.33,4.32,30.55
4337,17.24,2022-06-13 22:00:00,49.98,4.32,31.0
4338,17.24,2022-06-13 21:00:00,48.64,4.32,31.0
4339,17.24,2022-06-13 20:00:00,47.33,4.32,31.0
4340,17.24,2022-06-13 19:00:00,44.75,4.45,31.46
4341,17.24,2022-06-13 18:00:00,44.75,4.45,31.92
4342,17.24,2022-06-13 17:00:00,42.23,4.45,32.38
4343,17.67,2022-06-13 16:00:00,41.0,4.45,32.38
4344,17.67,2022-06-13 15:00:00,42.23,4.45,32.38
4345,17.67,2022-06-13 14:00:00,42.23,4.45,31.92
4346,17.24,2022-06-13 13:00:00,42.23,4.32,31.46
4347,17.67,2022-06-13 12:00:00,44.75,4.45,31.92
4348,17.24,2022-06-13 11:00:00,44.75,4.45,31.0
4349,17.24,2022-06-13 10:00:00,44.75,4.45,31.0
4350,17.24,2022-06-13 09:00:00,44.75,4.45,31.46
4351,17.24,2022-06-13 08:00:00,44.75,4.45,31.46
4352,17.24,2022-06-13 07:00:00,43.48,4.45,31.92
4353,17.24,2022-06-13 06:00:00,44.75,4.45,31.46
4354,17.24,2022-06-13 05:00:00,44.75,4.45,31.46
4355,16.41,2022-06-13 04:00:00,44.75,4.45,31.46
4356,16.41,2022-06-13 03:00:00,43.48,4.45,31.46
4357,16.41,2022-06-13 02:00:00,43.48,4.45,31.46
4358,16.41,2022-06-13 01:00:00,43.48,4.59,31.46
4359,16.0,2022-06-13 00:00:00,43.48,4.59,31.46
4360,13.62,2022-06-12 23:00:00,43.48,4.59,31.46
4361,13.62,2022-06-12 22:00:00,42.23,4.59,31.46
4362,13.62,2022-06-12 21:00:00,42.23,4.59,31.0
4363,14.0,2022-06-12 20:00:00,41.0,4.59,31.46
4364,17.24,2022-06-12 19:00:00,39.79,4.59,31.0
4365,17.67,2022-06-12 18:00:00,38.59,4.59,31.46
4366,17.67,2022-06-12 17:00:00,37.41,4.59,31.0
4367,17.67,2022-06-12 16:00:00,36.25,4.19,31.0
4368,17.24,2022-06-12 15:00:00,37.41,4.07,31.0
4369,17.24,2022-06-12 14:00:00,37.41,4.07,31.0
4370,16.41,2022-06-12 13:00:00,38.59,4.07,30.55
4371,16.41,2022-06-12 12:00:00,41.0,4.07,30.55
4372,16.82,2022-06-12 11:00:00,41.0,4.19,31.0
4373,16.82,2022-06-12 10:00:00,42.23,4.19,31.0
4374,16.41,2022-06-12 09:00:00,42.23,4.07,31.0
4375,16.41,2022-06-12 08:00:00,42.23,4.07,31.0
4376,16.41,2022-06-12 02:00:00,35.1,4.19,31.46
4377,16.41,2022-06-12 01:00:00,38.59,4.19,31.46
4378,16.41,2022-06-12 00:00:00,38.59,4.19,31.92
4379,16.41,2022-06-11 23:00:00,38.59,4.19,32.38
4380,16.41,2022-06-11 22:00:00,39.79,4.19,32.38
4381,16.41,2022-06-11 21:00:00,39.79,4.59,32.85
4382,16.41,2022-06-11 20:00:00,38.59,4.32,32.85
4383,16.41,2022-06-11 19:00:00,38.59,4.19,32.38
4384,16.82,2022-06-11 18:00:00,38.59,4.19,31.92
4385,16.82,2022-06-11 17:00:00,37.41,4.19,31.0
4386,16.82,2022-06-11 16:00:00,36.25,4.19,30.1
4387,16.82,2022-06-11 15:00:00,36.25,4.19,28.34
4388,16.82,2022-06-11 14:00:00,36.25,4.19,27.47
4389,16.82,2022-06-11 13:00:00,37.41,4.07,27.04
4390,16.41,2022-06-11 12:00:00,38.59,4.07,26.62
4391,16.41,2022-06-11 11:00:00,39.79,4.07,26.2
4392,16.82,2022-06-11 10:00:00,39.79,4.07,26.62
4393,16.82,2022-06-11 09:00:00,41.0,4.07,27.04
4394,16.82,2022-06-11 08:00:00,39.79,4.07,26.62
4395,16.41,2022-06-11 07:00:00,41.0,4.07,27.04
4396,16.41,2022-06-11 06:00:00,39.79,4.07,27.04
4397,16.82,2022-06-11 05:00:00,39.79,4.07,27.04
4398,16.82,2022-06-11 04:00:00,39.79,4.07,27.04
4399,16.41,2022-06-11 03:00:00,37.41,4.32,27.47
4400,16.41,2022-06-11 02:00:00,33.97,4.32,27.9
4401,16.82,2022-06-11 01:00:00,30.69,4.32,28.34
4402,16.41,2022-06-11 00:00:00,27.57,4.32,28.77
4403,16.41,2022-06-10 23:00:00,27.57,4.32,29.21
4404,16.82,2022-06-10 22:00:00,26.57,4.32,29.66
4405,20.3,2022-06-10 21:00:00,24.61,4.32,29.66
4406,20.3,2022-06-10 20:00:00,23.66,4.07,30.1
4407,20.76,2022-06-10 19:00:00,22.72,4.19,30.55
4408,21.21,2022-06-10 18:00:00,21.8,4.19,30.55
4409,20.76,2022-06-10 17:00:00,20.9,4.19,31.0
4410,21.21,2022-06-10 16:00:00,20.02,4.19,31.0
4411,14.0,2022-06-10 15:00:00,20.9,4.19,30.55
4412,13.62,2022-06-10 14:00:00,22.72,4.19,30.55
4413,13.62,2022-06-10 13:00:00,23.66,4.19,30.1
4414,13.62,2022-06-10 12:00:00,25.58,4.19,30.55
4415,13.62,2022-06-10 11:00:00,29.64,4.19,30.1
4416,13.62,2022-06-10 09:00:00,35.1,4.19,30.55
4417,13.62,2022-06-10 08:00:00,35.1,4.07,30.55
4418,13.24,2022-06-10 07:00:00,36.25,4.07,30.1
4419,13.62,2022-06-10 06:00:00,36.25,4.07,30.55
4420,13.62,2022-06-10 05:00:00,35.1,4.19,30.55
4421,13.62,2022-06-10 04:00:00,35.1,4.19,30.55
4422,13.62,2022-06-10 03:00:00,35.1,4.07,30.55
4423,13.24,2022-06-10 02:00:00,35.1,4.07,31.0
4424,13.24,2022-06-10 01:00:00,36.25,4.07,30.55
4425,13.62,2022-06-10 00:00:00,35.1,4.07,30.55
4426,13.62,2022-06-09 23:00:00,36.25,4.19,31.0
4427,14.0,2022-06-09 22:00:00,36.25,4.19,31.0
4428,16.41,2022-06-09 21:00:00,35.1,4.19,31.0
4429,16.41,2022-06-09 20:00:00,35.1,4.19,31.0
4430,16.82,2022-06-09 19:00:00,35.1,4.32,31.0
4431,16.82,2022-06-09 18:00:00,33.97,4.19,31.0
4432,16.82,2022-06-09 17:00:00,33.97,4.19,31.46
4433,16.82,2022-06-09 16:00:00,32.86,4.19,31.46
4434,16.82,2022-06-09 15:00:00,33.97,4.45,31.46
4435,16.82,2022-06-09 14:00:00,33.97,4.59,31.46
4436,16.82,2022-06-09 13:00:00,36.25,4.59,31.46
4437,16.82,2022-06-09 12:00:00,38.59,4.59,31.0
4438,16.82,2022-06-09 11:00:00,41.0,4.45,31.0
4439,16.82,2022-06-09 10:00:00,42.23,4.19,30.55
4440,16.41,2022-06-09 09:00:00,43.48,4.19,30.1
4441,16.41,2022-06-09 08:00:00,42.23,4.19,29.66
4442,16.41,2022-06-09 07:00:00,42.23,4.19,28.77
4443,16.41,2022-06-09 06:00:00,41.0,4.19,28.34
4444,16.41,2022-06-09 05:00:00,39.79,4.19,28.34
4445,16.41,2022-06-09 04:00:00,39.79,4.19,27.9
4446,16.41,2022-06-09 03:00:00,38.59,4.19,28.34
4447,16.41,2022-06-09 02:00:00,39.79,4.19,28.77
4448,16.41,2022-06-09 01:00:00,39.79,4.19,29.21
4449,16.41,2022-06-09 00:00:00,39.79,4.19,29.66
4450,16.41,2022-06-08 23:00:00,39.79,4.19,30.1
4451,16.41,2022-06-08 22:00:00,39.79,4.32,30.55
4452,16.41,2022-06-08 21:00:00,37.41,4.32,31.0
4453,16.41,2022-06-08 20:00:00,33.97,4.32,31.46
4454,16.41,2022-06-08 19:00:00,31.77,4.32,31.92
4455,16.41,2022-06-08 18:00:00,29.64,4.32,31.92
4456,16.41,2022-06-08 17:00:00,27.57,4.59,31.92
4457,16.41,2022-06-08 16:00:00,25.58,4.59,31.92
4458,16.41,2022-06-08 15:00:00,26.57,4.59,31.46
4459,18.1,2022-06-08 14:00:00,27.57,4.59,31.0
4460,18.53,2022-06-08 13:00:00,28.6,4.32,31.0
4461,18.53,2022-06-08 12:00:00,32.86,4.45,30.1
4462,18.53,2022-06-08 11:00:00,36.25,4.07,30.1
4463,18.1,2022-06-08 10:00:00,38.59,4.07,29.66
4464,16.41,2022-06-08 09:00:00,41.0,4.07,29.66
4465,16.41,2022-06-08 08:00:00,42.23,4.07,29.66
4466,16.41,2022-06-08 07:00:00,43.48,4.07,29.66
4467,16.41,2022-06-08 06:00:00,42.23,4.07,30.1
4468,13.62,2022-06-08 05:00:00,42.23,4.07,30.55
4469,13.24,2022-06-08 04:00:00,41.0,4.07,31.0
4470,13.24,2022-06-08 03:00:00,39.79,4.19,31.46
4471,13.24,2022-06-08 02:00:00,39.79,4.59,31.46
4472,13.24,2022-06-08 01:00:00,38.59,4.59,31.46
4473,13.24,2022-06-08 00:00:00,37.41,4.59,31.92
4474,13.24,2022-06-07 23:00:00,37.41,4.59,31.92
4475,14.0,2022-06-07 22:00:00,37.41,4.59,32.38
4476,16.41,2022-06-07 21:00:00,32.86,4.59,31.92
4477,16.41,2022-06-07 20:00:00,32.86,4.59,32.38
4478,17.24,2022-06-07 19:00:00,29.64,4.59,32.38
4479,17.24,2022-06-07 18:00:00,28.6,4.59,32.38
4480,17.67,2022-06-07 17:00:00,28.6,4.59,32.38
4481,17.67,2022-06-07 16:00:00,28.6,4.59,32.38
4482,17.24,2022-06-07 15:00:00,31.77,4.59,31.92
4483,17.67,2022-06-07 14:00:00,33.97,4.59,32.38
4484,17.24,2022-06-07 13:00:00,36.25,4.59,31.92
4485,17.67,2022-06-07 12:00:00,39.79,4.59,31.92
4486,16.41,2022-06-07 11:00:00,43.48,4.59,31.46
4487,16.41,2022-06-07 10:00:00,46.03,4.59,31.92
4488,16.41,2022-06-07 09:00:00,47.33,4.45,32.38
4489,13.24,2022-06-07 08:00:00,49.98,4.45,32.38
4490,13.24,2022-06-07 07:00:00,48.64,4.45,32.38
4491,13.24,2022-06-07 06:00:00,47.33,4.59,32.85
4492,16.41,2022-06-07 05:00:00,46.03,4.59,32.85
4493,16.41,2022-06-07 04:00:00,46.03,4.59,33.31
4494,16.41,2022-06-07 03:00:00,46.03,4.59,33.31
4495,16.41,2022-06-07 02:00:00,44.75,4.45,33.31
4496,16.41,2022-06-07 01:00:00,46.03,4.59,33.31
4497,16.41,2022-06-06 23:00:00,44.75,4.59,33.31
4498,16.41,2022-06-06 22:00:00,43.48,4.59,33.79
4499,16.82,2022-06-06 21:00:00,43.48,4.59,33.79
4500,16.82,2022-06-06 20:00:00,42.23,4.59,33.79
4501,16.41,2022-06-06 19:00:00,41.0,4.59,34.26
4502,16.41,2022-06-06 18:00:00,38.59,4.59,34.26
4503,16.82,2022-06-06 17:00:00,38.59,4.59,34.26
4504,16.82,2022-06-06 16:00:00,38.59,4.59,34.26
4505,16.82,2022-06-06 15:00:00,41.0,4.59,33.79
4506,16.82,2022-06-06 14:00:00,43.48,4.59,33.31
4507,16.82,2022-06-06 13:00:00,46.03,4.59,33.31
4508,16.82,2022-06-06 12:00:00,48.64,4.86,33.31
4509,16.82,2022-06-06 11:00:00,52.7,4.72,33.31
4510,16.82,2022-06-06 10:00:00,54.08,4.72,33.31
4511,16.41,2022-06-06 09:00:00,56.9,4.72,33.31
4512,16.41,2022-06-06 08:00:00,56.9,4.72,33.31
4513,16.41,2022-06-06 07:00:00,56.9,4.72,33.31
4514,16.82,2022-06-06 06:00:00,55.48,4.86,33.79
4515,17.24,2022-06-06 05:00:00,52.7,4.86,33.31
4516,17.24,2022-06-06 04:00:00,52.7,4.86,33.31
4517,17.24,2022-06-06 03:00:00,51.33,4.86,32.85
4518,17.24,2022-06-06 02:00:00,49.98,4.72,32.85
4519,17.24,2022-06-06 01:00:00,49.98,4.86,32.85
4520,17.24,2022-06-06 00:00:00,49.98,4.72,32.85
4521,17.24,2022-06-05 23:00:00,48.64,4.86,33.31
4522,17.24,2022-06-05 22:00:00,48.64,4.86,32.85
4523,17.24,2022-06-05 21:00:00,48.64,4.99,33.31
4524,17.24,2022-06-05 20:00:00,47.33,4.99,32.85
4525,17.24,2022-06-05 19:00:00,44.75,4.99,32.85
4526,17.24,2022-06-05 18:00:00,43.48,4.99,32.85
4527,17.67,2022-06-05 17:00:00,42.23,4.99,32.85
4528,17.67,2022-06-05 16:00:00,41.0,4.99,32.38
4529,17.67,2022-06-05 15:00:00,41.0,4.99,32.38
4530,17.67,2022-06-05 14:00:00,42.23,5.13,31.92
4531,17.67,2022-06-05 13:00:00,44.75,5.27,31.92
4532,17.67,2022-06-05 12:00:00,44.75,5.56,31.46
4533,17.67,2022-06-05 11:00:00,47.33,5.56,31.46
4534,17.67,2022-06-05 10:00:00,48.64,5.56,31.0
4535,17.24,2022-06-05 09:00:00,49.98,5.56,30.1
4536,17.24,2022-06-05 08:00:00,49.98,4.86,29.66
4537,16.82,2022-06-05 07:00:00,48.64,4.72,29.66
4538,16.41,2022-06-05 06:00:00,47.33,4.72,29.21
4539,16.41,2022-06-05 05:00:00,47.33,4.72,29.66
4540,16.41,2022-06-05 04:00:00,46.03,4.72,29.66
4541,16.41,2022-06-05 03:00:00,46.03,4.72,29.66
4542,16.41,2022-06-05 02:00:00,46.03,4.86,30.1
4543,16.41,2022-06-05 01:00:00,46.03,4.86,30.55
4544,16.41,2022-06-05 00:00:00,46.03,4.86,31.0
4545,16.41,2022-06-04 23:00:00,44.75,4.86,31.46
4546,16.82,2022-06-04 22:00:00,44.75,4.86,31.92
4547,16.82,2022-06-04 21:00:00,43.48,4.86,31.92
4548,17.24,2022-06-04 20:00:00,43.48,4.86,31.92
4549,16.82,2022-06-04 19:00:00,41.0,4.86,32.38
4550,16.82,2022-06-04 18:00:00,38.59,4.86,32.38
4551,16.82,2022-06-04 17:00:00,36.25,4.72,32.85
4552,16.82,2022-06-04 16:00:00,33.97,4.72,32.85
4553,16.82,2022-06-04 15:00:00,33.97,4.72,32.38
4554,16.82,2022-06-04 14:00:00,33.97,4.72,32.85
4555,16.82,2022-06-04 13:00:00,37.41,4.72,31.92
4556,16.82,2022-06-04 12:00:00,38.59,4.72,32.38
4557,16.82,2022-06-04 11:00:00,41.0,4.59,32.38
4558,16.82,2022-06-04 10:00:00,41.0,4.72,32.38
4559,16.82,2022-06-04 09:00:00,41.0,4.59,32.38
4560,16.82,2022-06-04 08:00:00,39.79,4.59,31.92
4561,16.41,2022-06-04 07:00:00,39.79,4.59,32.38
4562,13.62,2022-06-04 06:00:00,38.59,4.45,31.92
4563,13.62,2022-06-04 05:00:00,38.59,4.45,31.92
4564,13.62,2022-06-04 04:00:00,37.41,4.45,31.92
4565,13.62,2022-06-04 03:00:00,37.41,4.59,31.92
4566,13.62,2022-06-04 02:00:00,36.25,4.45,31.46
4567,16.0,2022-06-04 01:00:00,36.25,4.45,31.46
4568,16.0,2022-06-04 00:00:00,35.1,4.59,31.46
4569,16.41,2022-06-03 23:00:00,35.1,4.59,31.46
4570,16.0,2022-06-03 22:00:00,33.97,4.59,31.46
4571,17.24,2022-06-03 21:00:00,33.97,4.59,31.46
4572,17.24,2022-06-03 20:00:00,31.77,4.59,31.0
4573,17.24,2022-06-03 19:00:00,30.69,4.72,31.46
4574,17.67,2022-06-03 18:00:00,29.64,4.72,31.46
4575,17.67,2022-06-03 17:00:00,29.64,4.72,31.46
4576,17.67,2022-06-03 16:00:00,28.6,4.72,31.46
4577,17.67,2022-06-03 15:00:00,27.57,4.72,31.46
4578,17.67,2022-06-03 14:00:00,27.57,4.72,31.46
4579,17.67,2022-06-03 13:00:00,28.6,4.72,31.0
4580,17.67,2022-06-03 12:00:00,29.64,4.72,31.0
4581,17.67,2022-06-03 11:00:00,31.77,4.72,31.46
4582,17.67,2022-06-03 10:00:00,31.77,4.72,31.0
4583,17.24,2022-06-03 09:00:00,32.86,4.72,31.0
4584,17.24,2022-06-03 08:00:00,31.77,4.72,31.0
4585,17.24,2022-06-03 07:00:00,31.77,4.72,31.46
4586,17.24,2022-06-03 06:00:00,30.69,4.72,31.92
4587,16.82,2022-06-03 05:00:00,30.69,4.72,31.92
4588,16.82,2022-06-03 04:00:00,29.64,4.72,32.38
4589,16.41,2022-06-03 03:00:00,29.64,4.86,32.38
4590,16.41,2022-06-03 02:00:00,29.64,4.86,32.38
4591,16.41,2022-06-03 01:00:00,29.64,4.86,32.38
4592,16.41,2022-06-03 00:00:00,30.69,4.59,32.38
4593,16.41,2022-06-02 23:00:00,29.64,4.59,32.85
4594,16.41,2022-06-02 22:00:00,29.64,4.59,32.38
4595,16.41,2022-06-02 21:00:00,28.6,4.59,32.85
4596,16.41,2022-06-02 20:00:00,27.57,4.59,32.38
4597,16.41,2022-06-02 19:00:00,25.58,4.59,32.85
4598,16.41,2022-06-02 18:00:00,24.61,4.59,32.85
4599,16.82,2022-06-02 17:00:00,23.66,4.59,33.31
4600,16.82,2022-06-02 16:00:00,22.72,4.59,32.85
4601,16.82,2022-06-02 15:00:00,23.66,4.59,33.31
4602,16.82,2022-06-02 14:00:00,25.58,4.59,32.38
4603,16.82,2022-06-02 13:00:00,27.57,4.59,32.38
4604,16.82,2022-06-02 12:00:00,29.64,4.59,32.38
4605,16.82,2022-06-02 11:00:00,31.77,4.59,32.85
4606,16.82,2022-06-02 10:00:00,33.97,4.59,32.85
4607,16.41,2022-06-02 09:00:00,33.97,4.59,32.85
4608,16.41,2022-06-02 08:00:00,35.1,4.59,32.38
4609,16.41,2022-06-02 07:00:00,33.97,4.59,32.38
4610,16.41,2022-06-02 06:00:00,32.86,4.86,32.85
4611,16.41,2022-06-02 05:00:00,31.77,4.86,32.85
4612,16.41,2022-06-02 04:00:00,31.77,4.99,32.38
4613,17.24,2022-06-02 03:00:00,31.77,4.99,32.38
4614,16.82,2022-06-02 02:00:00,30.69,4.99,32.38
4615,17.24,2022-06-02 01:00:00,31.77,4.99,32.38
4616,17.24,2022-06-02 00:00:00,31.77,4.99,32.38
4617,17.24,2022-06-01 23:00:00,30.69,4.99,32.38
4618,17.24,2022-06-01 22:00:00,31.77,4.59,31.92
4619,17.24,2022-06-01 21:00:00,30.69,4.59,31.92
4620,17.24,2022-06-01 20:00:00,29.64,4.59,31.92
4621,17.24,2022-06-01 19:00:00,28.6,4.45,32.38
4622,17.67,2022-06-01 18:00:00,26.57,4.99,32.85
4623,17.67,2022-06-01 17:00:00,26.57,4.99,32.85
4624,17.67,2022-06-01 16:00:00,25.58,4.99,33.31
4625,17.67,2022-06-01 15:00:00,26.57,4.72,33.31
4626,17.67,2022-06-01 14:00:00,28.6,4.59,33.31
4627,17.67,2022-06-01 13:00:00,29.64,4.59,33.31
4628,19.85,2022-06-01 12:00:00,31.77,4.59,33.31
4629,18.53,2022-06-01 11:00:00,33.97,4.86,33.31
4630,17.67,2022-06-01 10:00:00,35.1,4.99,33.31
4631,17.24,2022-06-01 09:00:00,36.25,4.86,33.79
4632,17.24,2022-06-01 08:00:00,35.1,4.86,33.79
4633,17.24,2022-06-01 07:00:00,33.97,4.99,33.79
4634,17.24,2022-06-01 06:00:00,32.86,4.86,34.26
4635,17.24,2022-06-01 05:00:00,31.77,4.99,34.26
4636,17.24,2022-06-01 04:00:00,31.77,4.86,34.26
4637,17.24,2022-06-01 03:00:00,31.77,4.99,34.26
4638,17.24,2022-06-01 02:00:00,31.77,4.86,34.74
4639,17.24,2022-06-01 01:00:00,32.86,4.99,34.26
4640,17.24,2022-06-01 00:00:00,32.86,4.86,34.74
4641,17.24,2022-05-31 23:00:00,32.86,4.99,34.26
4642,16.0,2022-05-31 22:00:00,32.86,4.99,34.74
4643,16.0,2022-05-31 21:00:00,31.77,4.99,34.74
4644,16.0,2022-05-31 20:00:00,30.69,4.99,34.74
4645,16.0,2022-05-31 19:00:00,31.77,4.99,34.74
4646,16.0,2022-05-31 18:00:00,29.64,4.99,34.74
4647,16.41,2022-05-31 17:00:00,28.6,4.99,34.74
4648,17.24,2022-05-31 16:00:00,27.57,4.99,35.22
4649,17.67,2022-05-31 15:00:00,27.57,4.99,35.22
4650,18.1,2022-05-31 14:00:00,29.64,4.99,34.74
4651,18.1,2022-05-31 13:00:00,30.69,4.99,34.74
4652,18.1,2022-05-31 12:00:00,32.86,4.99,34.26
4653,18.1,2022-05-31 11:00:00,35.1,4.99,34.74
4654,18.1,2022-05-31 10:00:00,37.41,4.99,34.26
4655,18.1,2022-05-31 09:00:00,38.59,4.99,34.26
4656,18.1,2022-05-31 08:00:00,38.59,4.99,34.74
4657,17.67,2022-05-31 07:00:00,37.41,4.99,34.74
4658,18.1,2022-05-31 06:00:00,36.25,4.99,35.22
4659,18.1,2022-05-31 05:00:00,33.97,4.99,35.22
4660,17.67,2022-05-31 04:00:00,33.97,4.99,35.22
